timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value,gt_velocity_savgol,lstm_filtered_velocity,traditional_filtered_velocity
13040,559,563,-0.1257,-8097,-0.39491220051669823,0.1662299999999998,0.16019459459459462
13043,558,561,-0.1382,-8102,-0.39456509430456077,0.1675399999999998,0.1599648648648649
13045,556,558,-0.1593,-8108,-0.3936613083182406,0.1679699999999998,0.15973513513513515
13048,553,555,-0.1853,-8114,-0.3933746741182053,0.16662999999999978,0.15950540540540542
13050,552,554,-0.1941,-8119,-0.3914384716658665,0.1666699999999998,0.15928378378378383
13052,551,555,-0.1938,-8124,-0.39123831009014065,0.1688399999999998,0.1590621621621622
13056,552,556,-0.185,-8130,-0.3917285569275523,0.17131999999999978,0.1588405405405406
13058,553,558,-0.1716,-8136,-0.3919368363414787,0.1708899999999998,0.1588486486486487
13061,554,557,-0.172,-8142,-0.3943756388632732,0.16709999999999978,0.1589675675675676
13063,555,558,-0.1634,-8148,-0.3948228650798833,0.16152999999999978,0.1590864864864865
13065,556,560,-0.1505,-8153,-0.3934799707151535,0.15676999999999977,0.15931891891891892
13068,558,562,-0.1339,-8158,-0.39387907815170564,0.15246999999999977,0.15954324324324323
13070,559,564,-0.1214,-8164,-0.3940098655449356,0.14861999999999978,0.15976756756756758
13073,558,563,-0.1296,-8170,-0.3918986393636658,0.14484999999999976,0.15965945945945947
13075,557,560,-0.1465,-8176,-0.3899769470569028,0.14063999999999977,0.15953783783783784
13077,557,559,-0.1508,-8181,-0.38719915616117123,0.13768999999999976,0.1594162162162162
13080,557,560,-0.1465,-8187,-0.3847574123936518,0.13685999999999976,0.15954054054054054
13082,558,562,-0.1339,-8192,-0.3838804897849516,0.13811999999999974,0.15967297297297298
13085,559,562,-0.1299,-8198,-0.3836326408118742,0.14102999999999974,0.16004324324324326
13087,558,562,-0.1339,-8204,-0.38432520613854315,0.14314999999999975,0.16041351351351352
13089,557,561,-0.1422,-8208,-0.38521326626438795,0.14357999999999976,0.16078378378378383
13092,557,560,-0.1465,-8214,-0.3843597559716573,0.14442999999999975,0.16114594594594597
13094,556,560,-0.1505,-8220,-0.3819111885140563,0.14611999999999975,0.1612783783783784
13097,557,559,-0.1508,-8225,-0.38009765561674697,0.14992999999999973,0.1614027027027027
13100,557,559,-0.1508,-8230,-0.3811675631616045,0.15588999999999975,0.16174864864864866
13103,556,558,-0.1593,-8236,-0.38301901852045905,0.16280999999999973,0.1620918918918919
13105,555,558,-0.1634,-8242,-0.38356844322185396,0.16976999999999975,0.16266486486486487
13107,554,557,-0.172,-8248,-0.3852367570135769,0.17496999999999976,0.1632459459459459
13110,552,555,-0.1895,-8253,-0.38594038142417114,0.17753999999999975,0.1639351351351351
13112,551,553,-0.2031,-8258,-0.3858807721774817,0.17879999999999976,0.1646243243243243
13115,549,553,-0.2118,-8264,-0.3864515307145338,0.18047999999999975,0.16531351351351348
13117,551,554,-0.1985,-8269,-0.3845234461003955,0.18307999999999974,0.16589459459459455
13119,553,557,-0.1762,-8274,-0.380224717432059,0.18658999999999976,0.16647567567567564
13122,555,558,-0.1634,-8280,-0.3792443021904551,0.18791999999999978,0.1670567567567567
13124,554,558,-0.1676,-8286,-0.37837973281379894,0.18658999999999976,0.1676378378378378
13127,553,555,-0.1853,-8292,-0.375620687457487,0.18261999999999975,0.1681054054054054
13129,551,554,-0.1985,-8297,-0.37572806253474744,0.17777999999999977,0.16856756756756758
13131,553,555,-0.1853,-8302,-0.37564590373750106,0.17426999999999976,0.16902972972972974
13134,553,557,-0.1762,-8308,-0.3757954366701504,0.17429999999999973,0.16937837837837838
13136,555,558,-0.1634,-8312,-0.3742579102716575,0.17780999999999975,0.16972702702702705
13139,555,558,-0.1634,-8318,-0.3723536693561951,0.18179999999999977,0.17007567567567566
13142,555,558,-0.1634,-8323,-0.3701376563939026,0.18444999999999975,0.17040810810810808
13144,554,556,-0.1765,-8328,-0.36991321973679453,0.18534999999999974,0.17074054054054053
13147,551,554,-0.1985,-8334,-0.3695601525999882,0.18531999999999976,0.17097027027027029
13149,550,553,-0.2075,-8340,-0.3692066540804755,0.18489999999999976,0.17096216216216217
13152,549,553,-0.2118,-8345,-0.37001886928322986,0.18489999999999976,0.17073783783783783
13154,550,553,-0.2075,-8350,-0.37203342652167765,0.18489999999999976,0.17038918918918922
13156,552,556,-0.185,-8356,-0.374157437317698,0.18575999999999976,0.16992702702702706
13159,554,557,-0.172,-8360,-0.3740326108491369,0.18486999999999976,0.1694648648648649
13161,555,558,-0.1634,-8366,-0.37361432649045917,0.18091999999999975,0.16889459459459463
13164,555,558,-0.1634,-8371,-0.3735925612720955,0.17692999999999975,0.16821351351351352
13166,554,557,-0.172,-8377,-0.3735277754329303,0.17252999999999974,0.16740810810810813
13168,554,558,-0.1676,-8382,-0.37524714925043595,0.16942999999999975,0.1664891891891892
13171,555,559,-0.159,-8388,-0.37726551050002116,0.16899999999999976,0.1655702702702703
13173,554,558,-0.1676,-8393,-0.37928983267427513,0.16899999999999976,0.16464324324324328
13176,555,557,-0.1678,-8398,-0.3821016635871953,0.16896999999999976,0.16347837837837842
13178,554,556,-0.1765,-8404,-0.3841792027007636,0.16679999999999975,0.16231351351351359
13181,553,556,-0.1807,-8410,-0.3849913394702986,0.16255999999999976,0.1611486486486487
13184,554,557,-0.172,-8415,-0.38609054182257524,0.15918999999999975,0.15999189189189195
13186,554,559,-0.1631,-8420,-0.38783713196718794,0.15711999999999976,0.15906486486486493
13189,556,562,-0.1417,-8426,-0.3883247120751423,0.15586999999999976,0.158145945945946
13191,558,563,-0.1296,-8432,-0.39249135920213,0.15501999999999977,0.15722702702702707
13194,558,562,-0.1339,-8438,-0.3952465221140854,0.15370999999999974,0.1564216216216217
13196,559,560,-0.1383,-8443,-0.3995728984922352,0.15194999999999975,0.1556162162162163
13198,557,558,-0.1551,-8449,-0.40171859607339994,0.14979999999999974,0.15481081081081088
13201,556,558,-0.1593,-8454,-0.4035840517619045,0.14770999999999973,0.15401081081081086
13203,555,558,-0.1634,-8460,-0.4036291508630182,0.14775999999999972,0.15331081081081085
13206,554,559,-0.1631,-8466,-0.4036810736542137,0.14861999999999972,0.15262162162162166
13208,556,560,-0.1505,-8472,-0.4044481113226349,0.14904999999999974,0.15193243243243248
13210,557,561,-0.1422,-8478,-0.4044450916436907,0.14945999999999973,0.1512432432432433
13213,557,561,-0.1422,-8484,-0.4032874173264047,0.14776999999999973,0.15078108108108113
13215,558,561,-0.1382,-8490,-0.40278395449153637,0.14688999999999974,0.15031891891891894
13218,558,561,-0.1382,-8496,-0.4036613084829429,0.14559999999999976,0.14997027027027027
13220,558,560,-0.1424,-8501,-0.4044892495461726,0.14393999999999976,0.14974594594594595
13222,558,561,-0.1382,-8507,-0.4049747511738149,0.14310999999999977,0.14963243243243243
13225,556,560,-0.1505,-8512,-0.40475153023160654,0.14227999999999977,0.14963243243243243
13228,556,560,-0.1505,-8518,-0.40568339531044617,0.14144999999999977,0.14963243243243243
13231,557,560,-0.1465,-8524,-0.4062851741857427,0.14061999999999977,0.14963243243243243
13233,557,561,-0.1422,-8530,-0.40974102026256765,0.14020999999999978,0.14964054054054052
13235,558,562,-0.1339,-8536,-0.41382084181575884,0.13978999999999978,0.14964864864864863
13238,558,562,-0.1339,-8542,-0.416459374530573,0.14018999999999976,0.14975945945945945
13240,559,562,-0.1299,-8548,-0.41782144581742847,0.13891999999999977,0.14987837837837836
13243,559,561,-0.1341,-8554,-0.417998626459891,0.13935999999999976,0.15010270270270268
13245,558,561,-0.1382,-8560,-0.41700923061467404,0.14104999999999976,0.15045135135135132
13248,557,561,-0.1422,-8566,-0.4147983158116379,0.14447999999999978,0.15103243243243245
13250,557,562,-0.1378,-8572,-0.4112376829537905,0.14915999999999976,0.15161351351351351
13252,556,559,-0.1549,-8578,-0.4084292246693016,0.15296999999999977,0.1524162162162162
13255,555,558,-0.1634,-8584,-0.40512585277085095,0.15458999999999976,0.15333783783783783
13257,554,556,-0.1765,-8590,-0.4035393448268875,0.15539999999999976,0.15426486486486488
13260,553,556,-0.1807,-8596,-0.40376127162097697,0.15706999999999977,0.15519189189189186
13262,554,557,-0.172,-8601,-0.40376299715180225,0.16004999999999975,0.1561189189189189
13264,556,561,-0.1461,-8606,-0.40376429129992114,0.16391999999999976,0.15704594594594595
13267,557,561,-0.1422,-8612,-0.40514044134964605,0.16737999999999975,0.157972972972973
13270,556,559,-0.1549,-8618,-0.4059177537697994,0.16737999999999975,0.1588918918918919
13273,554,557,-0.172,-8624,-0.40635262675436506,0.16521999999999976,0.15969729729729729
13275,554,556,-0.1765,-8630,-0.4066282018704751,0.16307999999999973,0.1603702702702703
13277,552,555,-0.1895,-8636,-0.40685436405840836,0.16352999999999973,0.16104324324324326
13280,555,558,-0.1634,-8642,-0.40706774163159104,0.16786999999999974,0.16171621621621624
13282,556,559,-0.1549,-8648,-0.40844216615049067,0.17126999999999976,0.16238918918918924
13285,556,558,-0.1593,-8654,-0.40999463407726566,0.17082999999999976,0.16306216216216224
13287,554,556,-0.1765,-8660,-0.4096598810971725,0.16701999999999975,0.1637351351351352
13289,552,555,-0.1895,-8665,-0.40756610630720314,0.16275999999999974,0.16394864864864872
13292,553,557,-0.1762,-8671,-0.40373162386407097,0.15804999999999975,0.16405945945945952
13294,556,560,-0.1505,-8677,-0.4003682113362244,0.15719999999999976,0.16407027027027032
13297,558,562,-0.1339,-8682,-0.3986053855152109,0.15890999999999975,0.1639540540540541
13299,558,562,-0.1339,-8688,-0.3986262879681619,0.16062999999999975,0.16361351351351355
13301,558,560,-0.1424,-8694,-0.3996676850377936,0.16282999999999975,0.1630567567567568
13304,556,559,-0.1549,-8700,-0.39988408228992034,0.16282999999999975,0.162272972972973
13306,554,557,-0.172,-8706,-0.40083390857598633,0.16327999999999973,0.16148918918918923
13309,554,556,-0.1765,-8712,-0.4018821293356996,0.16629999999999973,0.16070540540540545
13312,551,554,-0.1985,-8717,-0.4012748209184405,0.17185999999999974,0.15980270270270275
13315,552,555,-0.1895,-8722,-0.40062535464579235,0.17921999999999977,0.15878918918918922
13317,553,556,-0.1807,-8728,-0.39931701011417686,0.18615999999999974,0.15777567567567571
13319,553,556,-0.1807,-8734,-0.3955775495162607,0.18957999999999975,0.1567621621621622
13322,552,555,-0.1895,-8740,-0.39205829018160904,0.18908999999999976,0.15574864864864868
13324,550,553,-0.2075,-8746,-0.38916214355791107,0.18644999999999975,0.15473513513513515
13327,549,553,-0.2118,-8752,-0.38625407508487514,0.18081999999999976,0.15372162162162165
13329,551,556,-0.1891,-8757,-0.38382856699375667,0.17651999999999976,0.15270810810810814
13331,553,559,-0.1671,-8762,-0.3824167298292374,0.17309999999999975,0.15191081081081084
13334,555,561,-0.1501,-8768,-0.3814934139713045,0.16841999999999976,0.15111891891891896
13336,557,561,-0.1422,-8773,-0.3805517839566584,0.16203999999999977,0.15043783783783785
13339,557,560,-0.1465,-8778,-0.3790850043219996,0.15342999999999976,0.14963243243243246
13341,557,560,-0.1465,-8784,-0.3753574655734216,0.14481999999999975,0.14883243243243244
13343,558,562,-0.1339,-8789,-0.37319431660095626,0.13849999999999976,0.14791891891891892
13346,559,563,-0.1257,-8794,-0.37310835379257246,0.13354999999999975,0.1469972972972973
13348,559,564,-0.1214,-8800,-0.3723000210341749,0.12869999999999976,0.1460756756756757
13351,559,563,-0.1257,-8806,-0.37243763211748643,0.12343999999999974,0.1452540540540541
13353,560,562,-0.1259,-8811,-0.372849524168789,0.11737999999999975,0.14444324324324329
13356,560,564,-0.1176,-8816,-0.3715986319703315,0.11250999999999975,0.14363243243243246
13359,562,566,-0.1016,-8822,-0.371179131896754,0.11006999999999975,0.14282162162162168
13361,563,568,-0.0896,-8827,-0.36950744547659997,0.11006999999999975,0.142018918918919
13364,564,568,-0.0859,-8832,-0.36901512015887616,0.11051999999999976,0.1413297297297298
13366,563,566,-0.0978,-8837,-0.3676735199422653,0.11135999999999975,0.140772972972973
13368,561,565,-0.1095,-8842,-0.36566578639389913,0.11384999999999974,0.14032432432432435
13371,559,563,-0.1257,-8848,-0.36417637877546416,0.11757999999999975,0.1398756756756757
13373,560,562,-0.1259,-8853,-0.3632236112436735,0.12249999999999975,0.13942702702702706
13376,559,561,-0.1341,-8858,-0.3639630012022815,0.12775999999999973,0.1389864864864865
13378,557,559,-0.1508,-8864,-0.36527565956096014,0.13255999999999973,0.13865675675675676
13381,556,559,-0.1549,-8869,-0.3671799004764226,0.13659999999999975,0.1388972972972973
13383,557,559,-0.1508,-8874,-0.3685278930004087,0.13988999999999974,0.13923513513513514
13385,557,561,-0.1422,-8880,-0.3691731238792131,0.14196999999999974,0.1396918918918919
13388,558,562,-0.1339,-8884,-0.3711808574275792,0.14442999999999973,0.1402648648648649
13390,558,561,-0.1382,-8890,-0.370945714636033,0.14566999999999972,0.14106216216216216
13393,558,560,-0.1424,-8895,-0.3715785922827931,0.14566999999999972,0.1420756756756757
13395,557,560,-0.1465,-8900,-0.3716126322999816,0.14566999999999972,0.14308918918918917
13398,556,560,-0.1505,-8906,-0.37302152821877615,0.14563999999999971,0.1441027027027027
13401,557,560,-0.1465,-8912,-0.37564045262875817,0.14602999999999972,0.1451162162162162
13403,557,559,-0.1508,-8917,-0.37595559730401934,0.14520999999999973,0.14612972972972973
13406,556,559,-0.1549,-8922,-0.3771877439630575,0.14437999999999973,0.1471432432432432
13408,556,560,-0.1505,-8928,-0.37920869350888053,0.14437999999999973,0.14815675675675674
13410,556,561,-0.1461,-8933,-0.37854126602900623,0.14437999999999973,0.14917027027027027
13413,559,563,-0.1257,-8938,-0.37723241168146504,0.14437999999999973,0.15018378378378378
13415,559,562,-0.1299,-8944,-0.3772741381541476,0.14562999999999973,0.15119729729729728
13418,558,560,-0.1424,-8949,-0.3750244381241536,0.14730999999999972,0.1522108108108108
13420,557,560,-0.1465,-8955,-0.37589755672171643,0.14988999999999972,0.1532243243243243
13422,556,560,-0.1505,-8960,-0.3751875400037469,0.15336999999999973,0.1539027027027027
13425,555,559,-0.159,-8966,-0.3749596522849884,0.15682999999999972,0.15447027027027027
13427,554,558,-0.1676,-8971,-0.3772608437234716,0.1610399999999997,0.1546837837837838
13430,553,556,-0.1807,-8976,-0.3797511376537552,0.16438999999999973,0.1546837837837838
13432,553,555,-0.1853,-8982,-0.38007224325368527,0.16690999999999973,0.15457297297297304
13434,553,556,-0.1807,-8987,-0.3802161682111527,0.16987999999999973,0.15446216216216221
13437,555,557,-0.1678,-8992,-0.3821566060573352,0.17244999999999971,0.15435135135135142
13440,555,558,-0.1634,-8998,-0.38348032349993916,0.17330999999999971,0.1542405405405406
13443,554,558,-0.1676,-9004,-0.3840591214419724,0.17244999999999971,0.15402972972972978
13445,553,557,-0.1762,-9009,-0.38483937510785043,0.1707199999999997,0.15380810810810816
13448,553,557,-0.1762,-9015,-0.38446411136997416,0.1689699999999997,0.15367837837837842
13450,554,558,-0.1676,-9020,-0.3848703954460948,0.1672399999999997,0.15354864864864867
13452,555,559,-0.159,-9026,-0.3844997984847686,0.1650699999999997,0.15341891891891896
13455,555,558,-0.1634,-9032,-0.38510624413661515,0.16125999999999968,0.15328918918918918
13457,555,557,-0.1678,-9037,-0.38617693601366593,0.1541999999999997,0.15315945945945944
13460,555,558,-0.1634,-9042,-0.38844616591527276,0.1447599999999997,0.1529216216216216
13462,556,561,-0.1461,-9048,-0.39048370408698374,0.1353499999999997,0.1526972972972973
13464,558,564,-0.1253,-9054,-0.3908959490877733,0.12797999999999968,0.152472972972973
13467,561,568,-0.097,-9059,-0.39161996613539296,0.12385999999999968,0.1522405405405406
13469,564,569,-0.0818,-9064,-0.39343730304383967,0.1213499999999997,0.15189729729729737
13472,565,568,-0.0821,-9070,-0.3948994159019485,0.1200799999999997,0.15144324324324332
13474,564,566,-0.0939,-9076,-0.395621707418743,0.1213899999999997,0.1509756756756757
13476,561,563,-0.1178,-9082,-0.3973764154015559,0.12442999999999971,0.15038918918918923
13479,559,560,-0.1383,-9088,-0.39972400008927167,0.12865999999999972,0.14980270270270274
13481,557,558,-0.1551,-9094,-0.403526952378234,0.1331799999999997,0.14921621621621622
13485,554,556,-0.1765,-9100,-0.405234835729108,0.1363399999999997,0.1486297297297297
13487,554,556,-0.1765,-9105,-0.40466450857476216,0.1390499999999997,0.14804324324324322
13489,554,558,-0.1676,-9110,-0.40378966444637426,0.1410299999999997,0.14745675675675673
13492,557,561,-0.1422,-9116,-0.40467556765868745,0.1426599999999997,0.14687027027027025
13494,560,565,-0.1134,-9122,-0.40511044064325324,0.1456099999999997,0.14628378378378376
13497,560,566,-0.1092,-9128,-0.4029740766151888,0.14996999999999971,0.1456972972972973
13499,561,564,-0.1137,-9134,-0.4006064522399347,0.15216999999999972,0.14524594594594592
13501,559,561,-0.1341,-9140,-0.40043911496649764,0.1525499999999997,0.14479459459459457
13504,555,557,-0.1678,-9146,-0.4006265703606923,0.15168999999999971,0.1443432432432432
13506,552,553,-0.1987,-9152,-0.39941489477189884,0.15163999999999972,0.14399459459459457
13509,551,554,-0.1985,-9157,-0.3996279193955946,0.15201999999999974,0.14365405405405404
13511,552,557,-0.1803,-9162,-0.3973548854828503,0.15201999999999974,0.1434243243243243
13513,555,559,-0.159,-9168,-0.3931085894216348,0.15039999999999973,0.14331891891891893
13516,556,562,-0.1417,-9174,-0.3884291459066786,0.14752999999999974,0.14331891891891893
13518,559,565,-0.1172,-9180,-0.38489329794613886,0.14292999999999972,0.14356216216216217
13521,560,566,-0.1092,-9185,-0.3819132669943692,0.13772999999999974,0.14391081081081084
13523,562,567,-0.0975,-9190,-0.3789379028191497,0.13509999999999972,0.14436486486486488
13527,561,566,-0.1054,-9196,-0.37886429324281007,0.13515999999999972,0.14492432432432434
13529,560,563,-0.1218,-9202,-0.37781830782984765,0.13645999999999972,0.14571621621621622
13531,558,559,-0.1467,-9207,-0.37631274296823103,0.13818999999999973,0.14651351351351355
13534,555,556,-0.1722,-9212,-0.3770615449131585,0.1402499999999997,0.14731081081081085
13536,554,555,-0.1809,-9218,-0.3759708133485693,0.1414699999999997,0.14810810810810815
13539,554,557,-0.172,-9222,-0.3732969464684477,0.14305999999999972,0.14881351351351357
13541,555,559,-0.159,-9228,-0.37134329262480853,0.14469999999999972,0.149518918918919
13543,557,562,-0.1378,-9234,-0.3736053458868467,0.14633999999999972,0.15021891891891898
13546,559,564,-0.1214,-9239,-0.3746871752810421,0.1471799999999997,0.15068648648648653
13548,560,565,-0.1134,-9244,-0.37596406809170707,0.1467399999999997,0.15114054054054057
13551,560,563,-0.1218,-9250,-0.376471334937713,0.14542999999999973,0.1515945945945946
13553,558,561,-0.1382,-9256,-0.37749269231980614,0.14542999999999973,0.1520351351351351
13555,557,558,-0.1551,-9260,-0.379266224275258,0.14542999999999973,0.15247567567567563
13558,555,557,-0.1678,-9266,-0.37868103402584957,0.14669999999999972,0.15291621621621618
13560,555,557,-0.1678,-9272,-0.37705746638575344,0.14877999999999972,0.15335675675675672
13563,554,557,-0.172,-9276,-0.37564260954229,0.1516799999999997,0.15336216216216214
13565,555,559,-0.159,-9282,-0.37340914518869694,0.1545799999999997,0.15338108108108103
13568,556,560,-0.1505,-9288,-0.3704669582652533,0.1562499999999997,0.15339999999999998
13571,557,561,-0.1422,-9294,-0.3703664853112937,0.1579399999999997,0.1534189189189189
13573,558,560,-0.1424,-9298,-0.3688046838314187,0.15922999999999968,0.15343783783783782
13576,557,559,-0.1508,-9304,-0.3671202127965141,0.16051999999999966,0.15345675675675674
13578,556,559,-0.1549,-9309,-0.3665784745506135,0.16093999999999967,0.15347567567567566
13580,554,557,-0.172,-9314,-0.36617046494366756,0.16179999999999967,0.15349459459459458
13583,553,556,-0.1807,-9319,-0.36481392319877476,0.16394999999999965,0.1535135135135135
13585,553,556,-0.1807,-9324,-0.3635544817794103,0.16779999999999967,0.15353243243243242
13588,553,557,-0.1762,-9330,-0.36566786487421177,0.17296999999999968,0.15355135135135134
13590,554,558,-0.1676,-9335,-0.3665763176370819,0.17819999999999966,0.15343513513513513
13593,554,557,-0.172,-9340,-0.36734378668820955,0.18161999999999967,0.15342972972972974
13595,553,556,-0.1807,-9346,-0.371264310372945,0.18026999999999965,0.15376216216216218
13597,552,554,-0.1941,-9351,-0.37377844800190435,0.17510999999999965,0.1539918918918919
13600,551,553,-0.2031,-9356,-0.3759684603519896,0.16757999999999967,0.15421351351351356
13602,551,556,-0.1891,-9362,-0.37654000322123504,0.16049999999999967,0.15432432432432436
13605,554,560,-0.1585,-9367,-0.3775033984542446,0.15510999999999966,0.15442972972972976
13607,557,564,-0.1291,-9372,-0.3762912130495255,0.15049999999999966,0.15453513513513517
13609,561,566,-0.1054,-9378,-0.37597771547187026,0.14664999999999967,0.15464054054054058
13613,561,566,-0.1054,-9384,-0.37507773349668755,0.14145999999999964,0.15475405405405412
13615,561,564,-0.1137,-9389,-0.37556496065515504,0.13453999999999966,0.1549783783783784
13618,560,562,-0.1259,-9394,-0.3760824238196736,0.12940999999999966,0.15509729729729732
13620,557,561,-0.1422,-9400,-0.37523652154921777,0.12779999999999966,0.15509729729729732
13622,557,561,-0.1422,-9405,-0.3748910624346862,0.1291299999999997,0.1550918918918919
13625,558,562,-0.1339,-9410,-0.3756810810363706,0.13282999999999967,0.15508648648648649
13627,557,562,-0.1378,-9416,-0.37714872343644207,0.13693999999999967,0.1550810810810811
13630,558,560,-0.1424,-9421,-0.3788361357170713,0.14146999999999968,0.1550756756756757
13632,558,560,-0.1424,-9426,-0.38258881231244424,0.14521999999999968,0.1550702702702703
13634,558,560,-0.1424,-9432,-0.3846731751160942,0.1477599999999997,0.1550702702702703
13637,557,560,-0.1465,-9438,-0.38695303271891984,0.1516099999999997,0.15530270270270272
13639,555,559,-0.159,-9443,-0.39010004799463954,0.15628999999999968,0.15554864864864867
13642,555,558,-0.1634,-9449,-0.39251916377838275,0.15970999999999969,0.1557945945945946
13644,554,558,-0.1676,-9454,-0.39485310108593535,0.16180999999999968,0.15604054054054056
13647,553,556,-0.1807,-9460,-0.39657074937261577,0.16346999999999967,0.15606216216216218
13649,553,556,-0.1807,-9466,-0.39948097475918315,0.16512999999999967,0.15608378378378382
13651,554,557,-0.172,-9472,-0.3998501991391713,0.16637999999999967,0.15609729729729735
13655,555,558,-0.1634,-9478,-0.399578859416905,0.16723999999999967,0.15654594594594598
13657,555,559,-0.159,-9483,-0.40062233496684885,0.16765999999999964,0.15699459459459467
13660,555,559,-0.159,-9489,-0.399411875092955,0.16682999999999965,0.1574432432432433
13662,555,559,-0.159,-9494,-0.3992415181405739,0.16424999999999965,0.1577810810810811
13664,554,558,-0.1676,-9500,-0.3989740608626643,0.16207999999999964,0.15811081081081085
13667,554,558,-0.1676,-9506,-0.39754555663903773,0.16036999999999965,0.15844054054054055
13669,556,558,-0.1593,-9512,-0.39616646534358807,0.16122999999999965,0.15855135135135134
13672,556,559,-0.1549,-9518,-0.3961205034770617,0.16382999999999964,0.15865135135135136
13674,555,559,-0.159,-9523,-0.39426014594781333,0.16777999999999965,0.15865135135135136
13676,556,559,-0.1549,-9529,-0.39430065670559644,0.17215999999999967,0.15865135135135136
13679,554,557,-0.172,-9534,-0.3944331696296515,0.17434999999999967,0.15864594594594597
13681,552,556,-0.185,-9540,-0.3929037610693592,0.17565999999999965,0.15864054054054058
13684,551,554,-0.1985,-9546,-0.39007871415898226,0.17648999999999965,0.15841621621621624
13686,550,554,-0.2028,-9551,-0.3873516303395466,0.17775999999999964,0.15785405405405406
13688,552,555,-0.1895,-9557,-0.3861527393655035,0.17901999999999965,0.1572918918918919
13691,553,556,-0.1807,-9562,-0.3834444010854872,0.17942999999999965,0.15661351351351352
13693,554,558,-0.1676,-9568,-0.38301513607610344,0.17768999999999963,0.15593513513513513
13697,554,558,-0.1676,-9574,-0.3830927065300191,0.17464999999999964,0.1552567567567567
13699,553,558,-0.1716,-9579,-0.3831336486705085,0.17072999999999966,0.15447027027027024
13701,555,559,-0.159,-9584,-0.38259449872084567,0.16593999999999964,0.15368378378378378
13704,555,560,-0.1546,-9590,-0.37970301887369773,0.16163999999999965,0.1528891891891892
13706,555,560,-0.1546,-9595,-0.3782477297056705,0.15817999999999965,0.1519837837837838
13709,556,558,-0.1593,-9600,-0.37640145093929167,0.15437999999999966,0.1510783783783784
13711,556,559,-0.1549,-9606,-0.37460372233567707,0.14979999999999966,0.15005945945945948
13714,557,560,-0.1465,-9612,-0.37325745534251625,0.14562999999999965,0.14904054054054056
13716,556,561,-0.1461,-9617,-0.3716360446159516,0.14311999999999964,0.14802162162162164
13718,558,563,-0.1296,-9622,-0.37005083082010715,0.14022999999999966,0.1469945945945946
13721,560,563,-0.1218,-9628,-0.3687582121489668,0.13733999999999966,0.14596756756756757
13723,559,562,-0.1299,-9633,-0.36917010420026947,0.13439999999999966,0.14473243243243245
13726,558,562,-0.1339,-9638,-0.3681389818823699,0.13314999999999966,0.14349729729729732
13728,559,563,-0.1257,-9643,-0.36815902156990826,0.13271999999999967,0.1422621621621622
13730,559,563,-0.1257,-9648,-0.36714664479142806,0.13234999999999966,0.14102702702702707
13733,559,562,-0.1299,-9654,-0.36753339899593596,0.13360999999999965,0.13979189189189195
13735,558,560,-0.1424,-9659,-0.3672906481821149,0.13481999999999966,0.13855675675675683
13739,557,561,-0.1422,-9664,-0.36660153391709627,0.13478999999999966,0.13754324324324327
13741,558,560,-0.1424,-9670,-0.36786097533646067,0.13521999999999965,0.13651891891891893
13743,557,561,-0.1422,-9675,-0.3690037081254645,0.13646999999999965,0.1355027027027027
13746,558,562,-0.1339,-9680,-0.3678728971857985,0.13771999999999965,0.13449729729729729
13748,558,563,-0.1296,-9686,-0.3665887493023458,0.13811999999999963,0.13349459459459462
13751,558,561,-0.1382,-9691,-0.36839036035031714,0.13683999999999966,0.13270810810810812
13753,558,561,-0.1382,-9696,-0.36755214453535545,0.13475999999999966,0.13203783783783785
13755,558,561,-0.1382,-9702,-0.3661393661722042,0.13185999999999967,0.1314783783783784
13758,558,562,-0.1339,-9706,-0.36612571879204103,0.12858999999999968,0.1310108108108108
13760,558,563,-0.1296,-9712,-0.3673280608277345,0.12656999999999968,0.13112702702702705
13763,559,564,-0.1214,-9717,-0.36849930409196413,0.12578999999999968,0.13125405405405408
13765,560,565,-0.1134,-9722,-0.36952956364445133,0.12495999999999967,0.13148108108108109
13767,561,565,-0.1095,-9728,-0.3714461577919579,0.12452999999999967,0.13170810810810815
13770,561,564,-0.1137,-9733,-0.373001998347164,0.12284999999999968,0.13194054054054058
13772,560,563,-0.1218,-9738,-0.37287674049589675,0.11999999999999969,0.132172972972973
13775,559,562,-0.1299,-9744,-0.3753917408902688,0.11678999999999969,0.13251351351351354
13777,558,562,-0.1339,-9750,-0.3770148771476586,0.11363999999999967,0.1328540540540541
13779,559,564,-0.1214,-9754,-0.3776545784845002,0.11207999999999967,0.13319459459459462
13783,561,566,-0.1054,-9760,-0.3783564773642694,0.11331999999999967,0.1336513513513514
13785,562,567,-0.0975,-9766,-0.3778917997563588,0.11702999999999966,0.13410810810810814
13788,564,567,-0.0899,-9771,-0.3749585150033088,0.12382999999999966,0.1345648648648649
13790,563,566,-0.0978,-9776,-0.3737787225181724,0.13158999999999965,0.13512972972972975
13793,561,562,-0.1219,-9782,-0.3717300468293168,0.13622999999999966,0.13569459459459463
13795,557,559,-0.1508,-9787,-0.3718684422448216,0.13781999999999966,0.1362594594594595
13797,553,554,-0.1898,-9792,-0.37393751057070257,0.13702999999999965,0.13670810810810816
13800,550,553,-0.2075,-9798,-0.3743685011109117,0.13743999999999965,0.1371567567567568
13802,552,557,-0.1803,-9804,-0.3763638814272336,0.14145999999999964,0.13760540540540545
