timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value,gt_velocity_savgol,dpss_lstm_filtered,traditional_filtered
5927,577,580,0.0062,210,0.0003906366488648307,0.1179267024964475,-0.006200000000000002
5929,577,580,0.0062,210,-0.00075590015127646,0.11785351101906599,-0.006200000000000002
5932,577,581,0.0098,210,-0.002079617593880412,0.1176640433577162,-0.006200000000000002
5934,577,580,0.0062,210,-0.003452316581954895,0.11737076519722667,-0.006200000000000002
5936,577,581,0.0098,210,-0.004764112175220943,0.11700327039552327,-0.006200000000000002
5938,577,580,0.0062,210,-0.005923433590112747,0.1166561538962867,-0.006200000000000002
5940,577,580,0.0062,210,-0.006857024199777666,0.11646020107182269,-0.006200000000000002
5942,577,581,0.0098,210,-0.006299481660182348,0.11647711166259579,-0.006200000000000002
5944,577,580,0.0062,210,-0.006297756129357124,0.11665605239391075,-0.006200000000000002
5946,578,581,0.0132,209,-0.0066320777267440635,0.11689804527266792,-0.006200000000000002
5948,577,580,0.0062,209,-0.007119304885211548,0.11711992040539176,-0.006200000000000002
5951,577,580,0.0062,209,-0.007612924351054291,0.11728114973827819,-0.006200000000000002
5953,577,580,0.0062,209,-0.008003051183993325,0.11741575770455469,-0.006200000000000002
5955,577,580,0.0062,209,-0.008216428757176002,0.11763175102689097,-0.00610810810810811
5957,577,580,0.0062,209,-0.008216428757176002,0.11801269134171433,-0.006016216216216218
5959,577,580,0.0062,209,-0.008003051183993325,0.11849555011293328,-0.005924324324324326
5961,577,580,0.0062,209,-0.007612924351054291,0.11892563497765567,-0.005832432432432434
5963,578,580,0.0097,209,-0.007119304885211548,0.11923343784222651,-0.005740540540540542
5965,577,580,0.0062,209,-0.0066320777267440635,0.11944468289836455,-0.00564864864864865
5967,577,579,0.0026,208,-0.0062977561293571255,0.11958523824139139,-0.0055567567567567575
5969,577,580,0.0062,208,-0.006299481660182349,0.11969249179978768,-0.005464864864864865
5971,577,580,0.0062,208,-0.006857024199777668,0.11985565510751851,-0.005372972972972974
5974,576,580,0.0028,208,-0.005923433590112749,0.12016000876416258,-0.005275675675675677
5976,577,580,0.0062,208,-0.0047641121752209446,0.12057924248587422,-0.00517837837837838
5979,577,580,0.0062,208,-0.003452316581954897,0.12098004268954604,-0.005081081081081082
5981,577,580,0.0062,208,-0.0008691577199865471,0.12127362729421315,-0.004983783783783785
5983,577,580,0.0062,208,0.0007919009989484822,0.12148688181173664,-0.004886486486486487
5985,576,580,0.0028,208,0.0016041162017028348,0.12166455111138219,-0.0047891891891891905
